timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util(%),mcs,tbs_bytes,sdu_bytes,cqi,retx,harq_pid
5862,586,2,d8ce,UL,3,10,63,60,0
5889,588,9,d8ce,UL,3,10,63,60,0
5916,591,6,d8ce,UL,3,10,63,60,0
5943,594,3,d8ce,UL,3,10,63,60,0
5970,597,0,d8ce,UL,3,10,63,60,0
5998,599,8,d8ce,UL,3,10,63,60,0
6025,602,5,d8ce,UL,3,10,63,60,0
6052,605,2,d8ce,UL,3,10,63,60,0
6079,607,9,d8ce,UL,3,10,63,60,0
6106,610,6,d8ce,UL,3,10,63,60,0
6133,613,3,d8ce,UL,3,10,63,60,0
6160,616,0,d8ce,UL,3,10,63,60,0
6187,618,7,d8ce,UL,3,10,63,60,0
6214,621,4,d8ce,UL,3,10,63,60,0
6241,624,1,d8ce,UL,3,10,63,60,0
6268,626,8,d8ce,UL,3,10,63,60,0
6295,629,5,d8ce,UL,3,10,63,60,0
6322,632,2,d8ce,UL,3,10,63,60,0
6349,634,9,d8ce,UL,3,10,63,60,0
6376,637,6,d8ce,UL,3,10,63,60,0
6403,640,3,d8ce,UL,3,10,63,60,0
6430,643,0,d8ce,UL,3,10,63,60,0
6458,645,8,d8ce,UL,3,10,63,60,0
6485,648,5,d8ce,UL,3,10,63,60,0
6512,651,2,d8ce,UL,3,10,63,60,0
6539,653,9,d8ce,UL,3,10,63,60,0
6566,656,6,d8ce,UL,3,10,63,60,0
6593,659,3,d8ce,UL,3,10,63,60,0
6620,662,0,d8ce,UL,3,10,63,60,0
6647,664,7,d8ce,UL,3,10,63,60,0
6674,667,4,d8ce,UL,3,10,63,60,0
6701,670,1,d8ce,UL,3,10,63,60,0
6728,672,8,d8ce,UL,3,10,63,60,0
6755,675,5,d8ce,UL,3,10,63,60,0
6782,678,2,d8ce,UL,3,10,63,60,0
6809,680,9,d8ce,UL,3,10,63,60,0
6836,683,6,d8ce,UL,3,10,63,60,0
6863,686,3,d8ce,UL,3,10,63,60,0
6890,689,0,d8ce,UL,3,10,63,60,0
6918,691,8,d8ce,UL,3,10,63,60,0
6945,694,5,d8ce,UL,3,10,63,60,0
6972,697,2,d8ce,UL,3,10,63,60,0
6999,699,9,d8ce,UL,3,10,63,60,0
7026,702,6,d8ce,UL,3,10,63,60,0
7053,705,3,d8ce,UL,3,10,63,60,0
7080,708,0,d8ce,UL,3,10,63,60,0
7107,710,7,d8ce,UL,3,10,63,60,0
7134,713,4,d8ce,UL,3,10,63,60,0
7161,716,1,d8ce,UL,3,10,63,60,0
7188,718,8,d8ce,UL,3,10,63,60,0
7215,721,5,d8ce,UL,3,10,63,60,0
7242,724,2,d8ce,UL,3,10,63,60,0
7269,726,9,d8ce,UL,3,10,63,60,0
7296,729,6,d8ce,UL,3,10,63,60,0
7323,732,3,d8ce,UL,3,10,63,60,0
7350,735,0,d8ce,UL,3,10,63,60,0
7378,737,8,d8ce,UL,3,10,63,60,0
7405,740,5,d8ce,UL,3,10,63,60,0
7432,743,2,d8ce,UL,3,10,63,60,0
7459,745,9,d8ce,UL,3,10,63,60,0
7486,748,6,d8ce,UL,3,10,63,60,0
7513,751,3,d8ce,UL,3,10,63,60,0
7540,754,0,d8ce,UL,3,10,63,60,0
7567,756,7,d8ce,UL,3,10,63,60,0
7594,759,4,d8ce,UL,3,10,63,60,0
7621,762,1,d8ce,UL,3,10,63,60,0
